Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023-10-26 17:45:00,750.356,31.3983,1.80786,49.973,222.531,31.3983,-401.434,1.77197,49.9731,222.303,0.0,-392.86,1.89424,49.9734,222.063,0.0,-419.677
2023-10-26 17:50:00,750.153,0.0,1.90468,50.0308,223.266,0.0,-416.035,1.90856,50.0289,223.008,0.0,-408.976,1.97563,50.0308,222.536,0.0,-434.209
2023-10-26 17:55:00,749.661,0.0,1.97334,50.0172,222.736,0.0,-431.871,1.95952,50.0166,222.686,0.0,-418.578,2.05311,50.0165,222.35,0.0,-453.537
2023-10-27 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-27 06:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-27 06:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-27 06:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-27 06:20:00,66.4322,0.0,0.0,49.9893,222.706,0.0,0.0,0.0,49.9889,223.226,0.0,0.0,0.0,49.9934,222.17,0.0,0.0
2023-10-27 06:25:00,102.565,0.0,0.0,50.0322,222.899,0.0,0.0,0.0,50.0325,223.161,0.0,0.0,0.0,50.0328,222.3,0.0,0.0
2023-10-27 06:30:00,149.447,0.0,0.0,50.0182,222.626,0.0,0.0,0.0,50.0193,222.874,0.0,0.0,0.0,50.0191,221.851,0.0,0.0
2023-10-27 06:35:00,750.229,0.0,1.72771,49.959,222.32,0.0,-377.246,1.71984,49.9602,222.568,0.0,-369.544,1.7994,49.9592,221.736,0.0,-397.258
2023-10-27 06:40:00,750.254,166.95,1.72468,49.966,222.52,52.5663,-379.658,1.63807,49.9661,223.208,28.2419,-363.461,1.81172,49.9659,221.993,86.1417,-392.925
2023-10-27 06:45:00,750.519,600.116,1.84529,49.9957,223.02,199.846,-359.967,1.75225,49.995,223.267,168.68,-352.54,1.98664,49.9956,222.418,231.589,-376.299
2023-10-27 06:50:00,750.345,1363.71,2.68375,49.9652,222.545,490.578,-341.051,2.43655,49.9659,222.432,437.482,-320.872,2.51863,49.9636,221.94,435.65,-349.68
2023-10-27 06:55:00,750.49,3297.95,5.22457,50.0232,222.432,1123.34,-301.956,5.07465,50.0237,222.544,1091.45,-291.049,5.07982,50.0233,222.082,1083.16,-320.215
2023-10-27 07:00:00,750.333,4309.59,6.67736,50.0195,222.249,1462.53,-275.475,6.55744,50.0186,222.117,1431.45,-282.39,6.51785,50.0191,222.033,1415.61,-296.432
2023-10-27 07:05:00,750.059,4253.55,6.59915,49.9661,223.241,1445.12,-294.855,6.43577,49.9658,223.146,1405.01,-291.353,6.4557,49.967,222.588,1403.42,-311.611
2023-10-27 07:10:00,750.319,4046.42,6.24546,49.963,224.274,1371.88,-295.702,6.11181,49.9641,224.419,1339.39,-293.81,6.12398,49.9641,223.597,1335.14,-313.685
2023-10-27 07:15:00,750.204,2470.93,4.0731,49.9675,223.568,853.245,-320.096,3.86322,49.9692,223.661,812.709,-292.374,3.89192,49.9677,222.55,804.975,-323.909
2023-10-27 07:20:00,750.587,2662.93,4.33847,50.006,224.231,916.98,-328.311,4.14682,50.0061,223.909,880.834,-293.417,4.1151,50.0061,223.207,865.118,-311.465
2023-10-27 07:25:00,750.414,3939.47,6.07894,50.0247,224.442,1333.45,-297.817,5.97354,50.024,224.551,1309.5,-285.972,5.95944,50.024,223.742,1296.53,-317.269
2023-10-27 07:30:00,750.43,2961.13,4.75021,49.9646,223.798,1013.94,-327.09,4.57603,49.965,223.801,980.747,-299.647,4.5666,49.9642,223.156,966.448,-327.911
2023-10-27 07:35:00,750.392,4149.85,6.41584,49.9641,224.011,1408.98,-295.645,6.25242,49.964,224.461,1370.66,-296.44,6.2924,49.9644,223.556,1370.22,-321.052
2023-10-27 07:40:00,750.287,6289.34,9.55391,50.036,223.907,2113.51,-347.077,9.4587,50.0363,224.174,2090.97,-350.18,9.45973,50.0363,223.398,2084.86,-361.12
2023-10-27 07:45:00,750.263,5529.15,8.43929,50.038,223.72,1863.11,-323.36,8.33261,50.0395,223.806,1835.49,-327.861,8.33026,50.0378,223.165,1830.55,-336.163
2023-10-27 07:50:00,750.254,5040.36,7.76912,50.0385,223.561,1713.71,-299.858,7.56771,50.0399,223.707,1665.57,-300.045,7.57826,50.0385,223.01,1661.08,-318.323
2023-10-27 07:55:00,750.373,10006.6,15.0147,50.0363,224.629,3355.18,-390.56,14.9006,50.036,225.013,3331.17,-379.709,14.9143,50.0367,224.075,3320.27,-405.649
2023-10-27 08:00:00,750.133,7019.98,10.6558,50.0042,223.536,2358.23,-380.993,10.6095,50.0037,224.03,2345.53,-378.294,10.5023,50.0039,223.418,2316.22,-393.762
2023-10-27 08:05:00,750.386,6197.65,9.45575,49.962,222.458,2082.89,-340.078,9.38509,49.963,222.847,2063.19,-347.667,9.36891,49.9622,221.853,2051.57,-352.65
2023-10-27 08:10:00,750.355,9860.26,14.8766,50.0267,222.889,3298.12,-377.069,14.8618,50.0266,223.04,3291.61,-364.686,14.8229,50.0265,222.25,3270.54,-388.263
2023-10-27 08:15:00,750.316,12019.5,17.9118,50.0355,225.976,4036.42,-383.231,17.7559,50.0352,225.802,3994.99,-368.191,17.7581,50.0354,225.492,3988.13,-400.544
2023-10-27 08:20:00,750.239,11571.5,17.1978,49.988,225.578,3860.48,-400.377,17.2168,49.988,225.823,3868.69,-383.876,17.1595,49.986,224.657,3842.28,-408.693
2023-10-27 08:25:00,750.262,14058.0,20.9298,49.9788,225.532,4708.01,-363.529,20.8066,49.9789,225.407,4675.13,-366.183,20.8292,49.9794,224.903,4674.9,-389.862
2023-10-27 08:30:00,750.031,13485.9,20.1578,49.9919,225.227,4533.01,-376.669,19.9033,49.9928,225.384,4470.22,-364.398,20.0076,49.9928,224.512,4482.66,-413.735
2023-10-27 08:35:00,750.189,17005.6,25.1839,50.0294,225.815,5686.57,-343.911,25.1126,50.0303,226.108,5666.18,-348.68,25.1108,50.0279,225.423,5652.88,-389.92
2023-10-27 08:40:00,750.327,11392.9,17.0754,49.9923,225.416,3834.1,-392.712,16.8631,49.9916,225.346,3781.91,-369.18,16.8938,49.9925,224.532,3776.86,-401.586
2023-10-27 08:45:00,750.271,13297.9,19.8565,49.985,224.716,4459.1,-376.652,19.7156,49.9874,225.331,4423.31,-372.423,19.7342,49.9861,224.758,4415.49,-412.495
2023-10-27 08:50:00,750.417,15442.6,22.9625,49.9833,225.265,5166.56,-361.638,22.874,49.9852,225.144,5145.58,-351.69,22.8689,49.9839,224.5,5130.48,-391.277
2023-10-27 08:55:00,750.227,17015.7,25.3219,50.0315,225.416,5708.44,-349.57,25.1056,50.0298,225.284,5652.13,-338.347,25.1779,50.0305,224.956,5655.12,-401.564
2023-10-27 09:00:00,750.314,16720.0,24.7744,50.0132,225.09,5581.67,-353.412,24.7158,50.0125,225.718,5573.72,-328.17,24.7495,50.0129,225.175,5564.63,-376.765
2023-10-27 09:05:00,750.184,12679.7,18.9007,49.9941,225.237,4243.73,-387.946,18.7953,49.9932,225.42,4217.31,-370.383,18.8552,49.9932,224.435,4218.68,-410.316
2023-10-27 09:10:00,750.398,26543.5,39.0256,49.9883,226.758,8868.93,-346.302,38.9627,49.9881,227.12,8847.13,-330.599,38.9269,49.9886,226.86,8827.44,-401.126
2023-10-27 09:15:00,750.371,17382.0,25.6702,49.98,225.719,5786.66,-369.695,25.776,49.9805,225.992,5812.26,-366.899,25.6964,49.9806,225.376,5783.06,-410.314
2023-10-27 09:20:00,750.316,22093.4,32.6356,50.002,226.31,7393.01,-348.956,32.5944,50.0032,226.579,7369.55,-348.924,32.4715,50.0025,225.956,7330.88,-404.036
2023-10-27 09:25:00,750.064,25805.6,38.0716,49.9759,226.224,8618.47,-350.246,38.0414,49.9756,226.406,8615.32,-333.937,37.9533,49.9752,225.803,8571.78,-411.807
2023-10-27 09:30:00,749.929,20960.8,31.14,49.9751,225.32,7024.27,-317.874,30.9768,49.9765,225.745,6977.94,-313.679,30.9831,49.9759,225.012,6958.63,-366.566
2023-10-27 09:35:00,750.043,24736.3,36.6345,49.9792,226.048,8293.2,-328.817,36.4965,49.9787,226.474,8245.62,-321.16,36.3679,49.9794,225.79,8197.52,-379.151
2023-10-27 09:40:00,750.203,19035.2,28.309,50.0272,224.851,6368.19,-341.31,28.2272,50.0252,225.126,6343.39,-345.214,28.1842,50.0258,224.634,6323.63,-398.326
2023-10-27 09:45:00,750.35,19445.7,28.9581,50.0286,224.672,6506.07,-312.44,28.8577,50.0291,225.033,6485.16,-311.477,28.8044,50.0289,224.387,6454.49,-346.774
2023-10-27 09:50:00,750.204,33430.8,49.3231,49.9881,226.556,11187.1,-331.638,49.1699,49.9874,226.853,11134.4,-341.34,49.1451,49.9877,226.21,11109.2,-417.38
2023-10-27 09:55:00,750.147,26087.1,38.6816,49.9665,225.072,8723.44,-347.758,38.5596,49.9668,225.586,8693.45,-339.226,38.5559,49.9662,224.874,8670.23,-418.062
2023-10-27 10:00:00,750.168,28072.1,41.5293,50.0402,225.432,9377.75,-340.166,41.5354,50.039,225.247,9357.37,-335.857,41.5108,50.0397,225.012,9337.0,-439.579
2023-10-27 10:05:00,750.377,25888.3,38.4802,49.9991,225.009,8671.06,-327.897,38.303,49.9987,225.466,8617.51,-331.122,38.2575,49.9997,224.842,8599.68,-392.156
2023-10-27 10:10:00,750.168,30602.7,45.3358,50.0313,225.402,10239.0,-338.983,45.1767,50.0294,225.832,10190.4,-336.99,45.151,50.0296,225.468,10173.3,-430.06
2023-10-27 10:15:00,750.206,45841.9,67.1569,49.9699,227.717,15311.5,-353.055,67.0419,49.9693,228.236,15278.5,-376.681,66.9905,49.9691,227.591,15252.0,-485.329
2023-10-27 10:20:00,750.181,31306.2,46.2755,49.9805,225.58,10451.6,-326.13,46.2671,49.9805,225.863,10446.8,-317.791,46.1689,49.9804,225.684,10407.9,-380.491
2023-10-27 10:25:00,750.046,26651.4,39.5674,50.02,224.533,8903.48,-318.011,39.5629,50.021,225.026,8886.89,-311.253,39.4458,50.0209,224.687,8861.01,-369.447
2023-10-27 10:30:00,750.523,38175.2,56.1561,49.9697,227.073,12773.0,-366.157,56.0116,49.9704,227.066,12704.4,-359.952,56.0113,49.9702,226.745,12697.8,-473.532
2023-10-27 10:35:00,750.058,45278.4,66.1103,50.0022,228.152,15115.5,-387.361,65.9873,50.0028,228.406,15077.2,-403.151,66.0556,50.0029,228.009,15085.7,-520.285
2023-10-27 10:40:00,750.287,48037.9,70.0637,50.0196,228.197,16025.0,-386.11,70.0849,50.0192,228.89,16022.0,-406.479,70.0226,50.0195,228.534,15990.8,-537.81
2023-10-27 10:45:00,750.09,41654.1,60.8401,49.9975,227.955,13924.5,-356.585,60.7304,49.9972,228.467,13871.3,-361.488,60.7025,50.001,228.25,13858.3,-470.42
2023-10-27 10:50:00,750.159,57240.5,82.8393,50.0271,230.308,19120.6,-438.185,82.6567,50.0277,231.027,19065.6,-459.986,82.6494,50.0253,230.719,19054.3,-589.663
2023-10-27 10:55:00,750.118,59114.3,85.3525,50.0201,230.754,19727.3,-445.619,85.2868,50.0198,231.397,19708.7,-462.372,85.2849,50.0198,231.008,19678.3,-615.44
2023-10-27 11:00:00,750.058,62071.4,89.4976,49.9749,230.583,20727.4,-451.327,89.2944,49.9738,231.637,20676.4,-482.05,89.3313,49.9743,231.321,20667.6,-625.083
2023-10-27 11:05:00,750.014,58363.6,84.2693,50.0115,230.414,19465.7,-463.18,84.2533,50.0119,231.36,19464.7,-497.159,84.1928,50.0116,231.15,19433.1,-610.977
2023-10-27 11:10:00,749.989,60395.7,87.3307,49.9699,230.415,20211.3,-448.842,86.9924,49.9707,231.122,20080.4,-450.527,87.1613,49.9708,231.176,20104.0,-612.945
2023-10-27 11:15:00,750.169,31007.4,45.7028,50.0366,226.203,10368.7,-354.324,45.6006,50.0373,226.804,10346.2,-343.872,45.5005,50.0369,225.9,10292.5,-407.224
2023-10-27 11:20:00,750.05,30303.3,44.6052,50.0306,226.9,10134.7,-358.678,44.4969,50.0306,227.359,10099.9,-340.537,44.473,50.0316,226.579,10068.7,-417.057
2023-10-27 11:25:00,749.884,50810.6,73.7945,49.9935,229.643,16993.1,-430.656,73.6494,49.9928,230.646,16947.1,-434.052,73.5358,49.9924,229.956,16870.4,-534.304
2023-10-27 11:30:00,749.979,49569.5,72.0419,50.0111,229.351,16548.0,-417.588,71.998,50.0111,230.164,16532.6,-414.576,71.9146,50.0117,229.651,16489.0,-520.248
2023-10-27 11:35:00,749.864,55227.3,79.9304,49.9934,230.251,18439.1,-417.438,79.7698,49.9934,231.226,18395.0,-436.836,79.8219,49.9932,230.634,18393.3,-579.186
2023-10-27 11:40:00,749.88,60102.1,86.5177,49.9622,230.856,20027.1,-438.274,86.5871,49.9629,231.791,20038.1,-451.067,86.6104,49.9619,231.854,20036.9,-608.383
2023-10-27 11:45:00,749.847,58667.1,84.6686,49.9686,230.473,19568.5,-438.207,84.5917,49.9686,231.835,19561.6,-443.26,84.5967,49.9688,230.927,19537.0,-582.068
2023-10-27 11:50:00,749.976,58741.4,84.7496,50.0243,230.331,19607.5,-442.337,84.6512,50.0243,231.391,19587.9,-461.338,84.5501,50.0251,231.348,19546.0,-591.399
2023-10-27 11:55:00,749.724,60089.0,86.5959,50.0105,231.035,20046.8,-429.379,86.5134,50.0094,231.996,20033.1,-451.795,86.5288,50.0104,231.524,20009.1,-580.03
2023-10-27 12:00:00,749.904,59541.8,85.7294,49.9615,231.026,19853.0,-447.933,85.6696,49.9613,232.059,19848.3,-440.513,85.7226,49.9616,231.732,19840.5,-607.078
2023-10-27 12:05:00,750.237,60054.9,86.4048,49.9745,230.874,20021.9,-448.453,86.4073,49.9753,231.903,20041.1,-461.973,86.3545,49.9731,231.837,19992.0,-602.229
2023-10-27 12:10:00,749.826,58703.3,84.6289,49.9629,230.609,19586.5,-425.926,84.5987,49.9613,231.974,19588.3,-456.117,84.4654,49.962,231.575,19528.6,-577.567
2023-10-27 12:15:00,750.058,59598.1,85.7484,50.0157,231.212,19882.8,-459.868,85.697,50.0148,232.452,19886.3,-477.763,85.5965,50.0155,231.831,19829.1,-602.952
2023-10-27 12:20:00,750.094,58593.7,84.3497,49.9977,230.885,19526.5,-420.191,84.3505,49.9981,231.715,19526.0,-449.17,84.3845,49.997,231.744,19541.1,-600.11
2023-10-27 12:25:00,750.084,59825.5,86.1314,50.0104,231.128,19970.4,-450.426,86.0313,50.0109,232.393,19963.3,-470.903,85.903,50.012,231.717,19891.8,-615.752
2023-10-27 12:30:00,750.09,57692.6,83.2823,50.039,230.812,19275.6,-440.496,83.129,50.0402,231.915,19231.6,-453.23,83.0569,50.0383,231.367,19185.3,-570.902
2023-10-27 12:35:00,788.825,66190.6,94.912,50.0386,231.91,22066.2,-468.991,94.8361,50.0384,233.218,22084.4,-491.384,94.7876,50.0382,232.643,22040.0,-619.105
2023-10-27 12:40:00,749.83,57944.4,83.4585,50.0194,230.719,19340.8,-446.84,83.4216,50.0203,232.242,19329.6,-460.095,83.2973,50.0202,231.306,19274.0,-582.071
2023-10-27 12:45:00,750.166,59573.0,85.6821,50.0009,231.224,19846.3,-440.829,85.7198,50.0015,232.364,19880.1,-474.552,85.6708,50.0018,231.901,19846.6,-600.318
2023-10-27 12:50:00,750.149,59399.2,85.4659,50.0361,231.314,19822.7,-442.892,85.3432,50.0359,232.132,19801.2,-466.812,85.2935,50.0359,231.656,19775.2,-586.735
2023-10-27 12:55:00,749.894,58825.2,84.7115,50.0354,231.332,19645.0,-441.007,84.6102,50.0352,232.217,19614.8,-437.085,84.6313,50.0351,231.556,19565.5,-583.448
2023-10-27 13:00:00,750.073,59716.6,85.9747,49.98,231.349,19930.5,-442.096,85.8623,49.9798,232.365,19900.6,-457.131,85.865,49.9789,232.029,19885.5,-591.247
2023-10-27 13:05:00,750.025,57998.7,83.614,50.0242,230.772,19365.9,-427.384,83.4823,50.0226,231.754,19329.7,-443.591,83.4069,50.0238,231.816,19303.1,-575.043
2023-10-27 13:10:00,750.054,58078.2,83.7356,49.9893,231.167,19397.6,-445.034,83.6662,49.9894,232.086,19369.5,-469.199,83.5438,49.9891,231.401,19311.1,-612.291
2023-10-27 13:15:00,749.951,40799.8,59.3993,50.0125,228.35,13613.2,-394.241,59.374,50.0116,229.115,13604.5,-384.199,59.3633,50.0123,228.532,13582.1,-464.332
2023-10-27 13:20:00,749.99,59923.0,86.253,49.9937,231.412,20000.5,-419.759,86.1175,49.9938,231.885,19949.2,-443.326,86.2467,49.9944,231.596,19973.4,-593.568
2023-10-27 13:25:00,750.113,60626.3,87.0887,49.9683,231.414,20181.1,-447.286,87.0795,49.9683,232.197,20191.0,-486.854,87.2742,49.9691,232.237,20254.2,-596.76
2023-10-27 13:30:00,749.867,49882.9,72.3151,50.0306,229.884,16666.5,-416.887,72.183,50.0301,230.573,16618.5,-441.949,72.1535,50.032,230.15,16597.9,-553.698
2023-10-27 13:35:00,749.958,40266.2,58.9008,50.0446,228.227,13467.5,-362.074,58.7283,50.0457,228.774,13411.7,-361.583,58.7387,50.0429,228.266,13387.0,-463.156
2023-10-27 13:40:00,749.876,26527.2,39.1553,50.0295,226.311,8866.5,-334.152,39.0676,50.0294,226.587,8840.68,-327.59,39.0044,50.0287,226.211,8820.05,-394.511
2023-10-27 13:45:00,749.994,35286.4,51.9426,49.9708,226.602,11809.2,-353.775,51.7876,49.9701,227.622,11761.1,-346.486,51.7022,49.971,226.695,11716.1,-419.01
2023-10-27 13:50:00,750.318,31115.8,45.7673,50.0227,226.862,10393.2,-337.484,45.7279,50.0216,227.213,10364.1,-333.858,45.722,50.0224,226.46,10358.5,-422.418
2023-10-27 13:55:00,750.162,35894.2,52.5905,49.9862,227.685,11989.8,-363.946,52.5569,49.9844,227.946,11969.8,-362.382,52.5158,49.9855,227.407,11934.6,-446.977
2023-10-27 14:00:00,750.115,41832.7,61.1093,50.0279,228.283,13978.9,-386.917,60.9341,50.0288,228.84,13924.2,-384.094,60.9495,50.0274,228.288,13929.6,-505.879
2023-10-27 14:05:00,750.214,63850.7,91.732,50.0419,231.435,21301.5,-429.982,91.5744,50.0418,232.611,21267.2,-469.206,91.6141,50.0411,232.397,21281.9,-597.495
2023-10-27 14:10:00,749.935,54059.7,78.2329,49.9837,230.174,18020.6,-454.701,78.1982,49.9834,230.658,18022.5,-461.073,78.224,49.9845,230.304,18016.6,-595.334
2023-10-27 14:15:00,750.039,49742.7,72.2819,50.0341,229.115,16603.2,-404.244,72.2333,50.0335,230.02,16593.4,-432.067,72.1545,50.0339,229.567,16546.1,-517.297
2023-10-27 14:20:00,749.849,48917.1,71.1313,50.0034,229.088,16346.6,-398.639,71.0263,50.0027,230.221,16315.2,-426.878,70.8385,50.0034,229.573,16255.3,-532.652
2023-10-27 14:25:00,750.143,46951.1,68.2787,49.9862,229.11,15668.9,-397.819,68.2073,49.9856,229.831,15648.8,-396.014,68.2521,49.9862,229.347,15633.4,-509.356
2023-10-27 14:30:00,750.043,46316.3,67.4204,50.0302,229.015,15461.5,-397.397,67.2856,50.0297,229.522,15413.3,-392.344,67.3782,50.0294,229.313,15441.5,-494.871
2023-10-27 14:35:00,750.085,40506.9,59.2478,50.0297,228.043,13533.0,-373.273,59.0862,50.0318,228.638,13488.8,-370.456,59.0982,50.0307,228.346,13485.1,-469.475
2023-10-27 14:40:00,750.034,32250.0,47.4677,49.9678,226.858,10773.9,-360.955,47.3858,49.9692,226.939,10746.5,-348.788,47.3566,49.9688,226.486,10729.5,-437.13
2023-10-27 14:45:00,750.128,35509.2,52.056,50.0228,227.173,11845.5,-371.324,52.0864,50.0234,227.751,11846.8,-363.031,51.9822,50.0233,227.384,11816.9,-433.061
2023-10-27 14:50:00,750.132,32188.0,47.352,49.997,226.819,10747.3,-364.089,47.3872,49.9974,227.086,10738.2,-367.882,47.232,49.9969,226.805,10702.5,-456.801
2023-10-27 14:55:00,750.089,48921.8,71.0444,50.0309,228.901,16328.9,-399.986,70.9073,50.0323,230.038,16291.5,-398.901,70.9829,50.0314,229.412,16301.5,-503.835
2023-10-27 15:00:00,750.034,44910.1,65.374,50.0078,228.917,14995.2,-388.982,65.2801,50.0083,229.376,14950.4,-387.165,65.3314,50.0079,229.16,14964.5,-509.879
2023-10-27 15:05:00,750.228,43687.8,63.699,49.9612,228.167,14578.4,-385.551,63.6379,49.9616,229.136,14565.1,-406.928,63.6202,49.9606,228.523,14544.3,-509.286
2023-10-27 15:10:00,750.096,37549.7,55.0182,49.978,227.616,12537.6,-367.767,54.9219,49.9782,227.817,12513.8,-371.357,54.93,49.9792,227.477,12498.2,-479.29
2023-10-27 15:15:00,750.098,34472.1,50.5951,49.9736,227.271,11509.1,-351.162,50.4637,49.9731,227.486,11473.9,-353.197,50.5736,49.9735,227.476,11489.1,-436.746
2023-10-27 15:20:00,750.232,31920.3,47.0574,49.9991,226.392,10684.4,-358.441,46.8961,49.9985,227.146,10636.3,-363.268,46.7682,49.9995,226.893,10599.6,-441.223
2023-10-27 15:25:00,750.249,30812.0,45.3768,50.0099,226.535,10299.4,-346.881,45.285,50.0092,227.073,10271.5,-343.56,45.1919,50.0103,226.678,10241.1,-415.782
2023-10-27 15:30:00,750.182,29167.6,43.0448,50.0313,226.603,9762.64,-347.699,42.9536,50.0315,226.986,9722.44,-363.328,42.7805,50.0306,226.202,9682.52,-430.879
2023-10-27 15:35:00,750.059,29011.0,42.775,50.0224,226.508,9704.36,-352.623,42.629,50.023,226.902,9653.7,-341.576,42.6416,50.0225,226.604,9652.91,-412.671
2023-10-27 15:40:00,750.216,13234.5,19.8018,50.028,224.417,4430.89,-379.905,19.728,50.027,224.478,4409.29,-354.245,19.6689,50.0294,223.948,4394.35,-384.241
2023-10-27 15:45:00,750.274,14633.4,21.8764,50.006,224.41,4905.02,-359.614,21.8049,50.0033,224.435,4877.64,-339.473,21.7162,50.0046,224.03,4850.78,-374.655
2023-10-27 15:50:00,750.297,16303.1,24.32,49.9717,224.599,5464.59,-359.977,24.2397,49.9692,225.073,5441.7,-348.074,24.0865,49.9706,224.8,5396.83,-391.07
2023-10-27 15:55:00,750.266,18314.2,27.3067,49.9621,224.947,6145.36,-342.985,27.1635,49.9638,225.363,6105.29,-340.864,27.0316,49.9626,224.926,6063.59,-389.686
2023-10-27 16:00:00,750.212,25276.1,37.3697,50.0279,226.105,8460.02,-339.984,37.2753,50.0271,226.35,8425.26,-332.154,37.1251,50.0268,226.122,8390.85,-388.618
2023-10-27 16:05:00,750.109,26073.4,38.4975,49.9729,226.059,8707.48,-334.075,38.4799,49.9729,226.405,8696.95,-340.67,38.3764,49.9725,225.749,8668.92,-404.741
2023-10-27 16:10:00,750.197,13727.8,20.551,50.0227,224.332,4605.79,-372.941,20.3759,50.0231,224.313,4557.46,-360.654,20.4049,50.0226,224.321,4564.55,-399.127
2023-10-27 16:15:00,750.225,11780.3,17.6816,50.0329,224.296,3952.72,-394.258,17.584,50.0334,224.322,3927.36,-378.861,17.4774,50.0329,224.243,3900.2,-397.719
2023-10-27 16:20:00,750.336,11496.5,17.2537,50.0482,224.256,3856.68,-397.262,17.1414,50.0463,224.337,3826.99,-373.959,17.1137,50.0462,223.82,3812.87,-410.909
2023-10-27 16:25:00,750.185,9783.55,14.8426,49.9722,223.647,3297.77,-406.013,14.6592,49.9724,223.335,3253.42,-381.015,14.6036,49.9713,223.223,3232.36,-408.05
2023-10-27 16:30:00,750.253,8824.85,13.4512,49.9746,223.212,2978.91,-393.629,13.217,49.9749,223.189,2920.78,-373.832,13.2459,49.9734,222.344,2925.15,-386.115
2023-10-27 16:35:00,750.177,5042.39,7.76945,49.9694,222.595,1702.44,-317.584,7.66014,49.9693,222.173,1672.16,-317.401,7.65562,49.9688,221.52,1667.79,-324.15
2023-10-27 16:40:00,750.21,2852.11,4.66142,49.9786,221.952,978.554,-344.896,4.47103,49.9791,222.307,941.622,-315.293,4.46156,49.9769,221.456,931.931,-334.15
2023-10-27 16:45:00,750.383,2738.29,4.52425,49.9761,221.734,939.601,-356.45,4.33648,49.9761,221.61,902.808,-328.091,4.33436,49.9762,221.177,895.879,-344.153
2023-10-27 16:50:00,750.257,2998.05,4.9263,49.9824,221.821,1034.3,-358.376,4.69096,49.9821,221.945,988.546,-325.005,4.67153,49.9817,221.037,975.202,-345.5
2023-10-27 16:55:00,750.174,3288.71,5.28551,49.9798,222.001,1120.09,-349.043,5.15228,49.9794,221.615,1093.67,-334.516,5.1052,49.98,221.266,1074.94,-355.151
2023-10-27 17:00:00,750.401,3535.41,5.63026,49.9728,222.423,1204.29,-340.462,5.49141,49.9732,222.353,1175.18,-322.235,5.44755,49.9718,221.472,1155.94,-350.449
2023-10-27 17:05:00,750.384,2717.72,4.50189,49.9674,221.736,933.505,-358.41,4.30527,49.9668,221.492,896.415,-326.287,4.30348,49.9674,221.414,887.805,-347.524
2023-10-27 17:10:00,750.342,2430.68,4.09793,50.0002,222.318,839.947,-355.21,3.90997,49.9995,222.043,803.32,-332.648,3.88712,50.0,221.472,787.413,-352.127
2023-10-27 17:15:00,750.15,1534.48,2.96335,49.9807,221.663,540.575,-375.416,2.79429,49.9816,221.588,503.982,-360.2,2.81945,49.9818,221.482,489.92,-387.252
2023-10-27 17:20:00,750.46,1121.91,2.51891,50.0355,222.159,408.039,-383.102,2.31778,50.035,221.971,360.422,-366.806,2.36623,50.0374,221.585,353.449,-386.537
2023-10-27 17:25:00,750.209,1115.03,2.52697,50.0381,222.203,404.727,-389.59,2.3157,50.0382,222.246,357.726,-369.482,2.3668,50.0366,221.673,352.574,-388.153
2023-10-27 17:30:00,750.148,526.793,1.99747,49.9996,222.212,202.47,-395.464,1.83928,49.9999,222.013,163.782,-373.167,1.95269,49.9998,221.155,160.541,-401.503
2023-10-27 17:35:00,750.333,132.849,1.8124,49.9871,222.355,73.2043,-396.399,1.71742,49.987,222.131,25.769,-379.928,1.84798,49.9866,221.359,33.8757,-408.096
2023-10-27 17:40:00,750.312,131.245,1.84009,49.9685,221.958,82.9458,-400.897,1.74081,49.967,221.767,28.1548,-384.747,1.84007,49.9678,221.392,20.1443,-407.605
2023-10-27 17:45:00,750.355,0.0,1.85095,49.9667,222.061,0.0,-408.283,1.81831,49.9689,221.963,0.0,-391.681,1.91591,49.9691,221.46,0.0,-415.492
2023-10-27 17:50:00,571.392,0.0,0.977373,49.9877,222.417,0.0,-214.875,0.971563,49.9862,221.766,0.0,-209.344,1.07524,49.9867,221.358,0.0,-229.352
2023-10-27 17:55:00,115.74,0.0,0.0,49.9687,221.874,0.0,0.0,0.0,49.97,221.87,0.0,0.0,0.0,49.97,221.527,0.0,0.0
2023-10-28 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-28 06:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-28 06:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-28 06:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
