Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023-08-17 09:20:00,750.072,9962.74,14.8065,50.0337,225.189,3321.39,-344.574,14.8462,50.0337,224.651,3325.3,-363.949,14.7959,50.0334,224.559,3316.05,-303.237
2023-08-17 09:25:00,749.887,8391.58,12.5887,50.0066,224.409,2816.35,-270.701,12.5219,50.0065,224.292,2796.73,-290.136,12.4573,50.0074,223.821,2778.5,-254.805
2023-08-17 09:30:00,749.946,14813.9,21.8407,50.0273,225.47,4934.14,-267.091,21.9031,50.027,225.4,4950.88,-269.041,21.8538,50.0273,224.998,4928.9,-251.459
2023-08-17 09:35:00,749.809,21841.3,32.0642,49.99,227.465,7289.84,-290.582,32.0347,49.9896,227.223,7283.14,-299.886,31.992,49.9907,227.166,7268.29,-285.47
2023-08-17 09:40:00,749.879,25096.8,36.5772,50.0365,228.771,8376.85,-317.184,36.5222,50.0364,228.574,8368.26,-313.263,36.4828,50.0366,228.66,8351.71,-303.258
2023-08-17 09:45:00,749.889,8189.24,12.3059,50.014,224.551,2753.45,-281.056,12.1385,50.0142,224.181,2714.85,-279.199,12.1966,50.0146,223.936,2720.94,-258.885
2023-08-17 09:50:00,749.82,23840.1,34.7744,49.9777,228.428,7951.89,-310.483,34.7672,49.9772,228.005,7953.49,-308.595,34.7302,49.9773,228.194,7934.76,-300.859
2023-08-17 09:55:00,749.738,23447.9,34.2501,50.0154,227.862,7823.57,-306.996,34.2,50.0166,228.034,7815.01,-304.265,34.2213,50.0156,227.95,7809.32,-295.039
2023-08-17 10:00:00,749.926,24439.6,35.6092,49.9678,228.27,8149.36,-326.983,35.5658,49.9689,228.783,8135.87,-322.3,35.6454,49.9677,228.39,8154.4,-313.251
2023-08-17 10:05:00,749.745,23291.0,34.0355,50.0206,228.248,7777.12,-311.562,34.034,50.02,227.992,7774.23,-297.732,33.9452,50.0207,227.756,7739.66,-291.562
2023-08-17 10:10:00,750.009,24162.3,35.3016,49.9931,227.908,8067.48,-319.059,35.2393,49.993,228.161,8051.32,-325.308,35.2266,49.993,228.129,8043.46,-313.005
2023-08-17 10:15:00,749.88,25017.8,36.5566,49.9647,228.125,8339.04,-339.333,36.5932,49.9652,227.55,8350.51,-360.371,36.5314,49.9655,227.483,8328.22,-323.798
2023-08-17 10:20:00,749.703,24368.8,35.6083,49.9832,227.839,8138.62,-311.882,35.5423,49.983,227.561,8114.73,-314.467,35.5431,49.983,227.671,8115.41,-306.252
2023-08-17 10:25:00,749.64,23150.7,33.8743,50.0294,227.99,7732.51,-315.543,33.915,50.0291,227.847,7740.09,-314.302,33.7833,50.0282,227.424,7678.13,-302.775
2023-08-17 10:30:00,749.96,11704.8,17.4295,50.0342,224.839,3912.34,-345.409,17.4234,50.0342,224.504,3904.59,-366.565,17.3572,50.0339,224.262,3887.85,-301.536
2023-08-17 10:35:00,750.004,9213.93,13.78,49.9714,223.741,3080.63,-263.459,13.7554,49.9715,223.346,3073.55,-274.771,13.7336,49.9716,223.123,3059.75,-245.962
2023-08-17 10:40:00,750.04,27478.4,40.1568,49.9772,228.61,9179.01,-329.745,39.9556,49.9766,228.157,9128.72,-333.579,40.0947,49.9771,228.449,9170.62,-323.532
2023-08-17 10:45:00,749.701,28553.7,41.5415,50.0004,229.062,9533.58,-345.62,41.4825,49.9999,229.122,9519.59,-351.555,41.4773,50.0003,228.771,9500.55,-332.884
2023-08-17 10:50:00,749.739,28656.1,41.726,49.9827,229.041,9569.23,-346.32,41.7083,49.9836,229.078,9565.06,-350.509,41.59,49.9826,228.646,9521.82,-326.315
2023-08-17 10:55:00,749.898,27827.3,40.4745,50.0195,228.652,9276.41,-336.129,40.496,50.0197,228.843,9283.72,-347.958,40.4232,50.019,228.627,9267.2,-335.322
2023-08-17 11:00:00,749.871,28255.8,41.1329,49.9915,228.326,9415.63,-346.752,41.1768,49.9919,228.761,9448.02,-356.785,41.0641,49.9917,228.441,9392.12,-325.642
2023-08-17 11:05:00,749.701,28958.8,41.9958,49.9783,229.379,9645.3,-319.608,42.0381,49.978,229.292,9667.86,-330.387,41.9682,49.979,229.504,9645.65,-313.546
2023-08-17 11:10:00,750.0,28920.7,42.0074,49.9762,229.436,9649.56,-329.038,41.9798,49.9759,229.333,9635.49,-328.633,41.9455,49.9759,229.352,9635.64,-322.881
2023-08-17 11:15:00,749.789,29108.7,42.2098,50.029,229.495,9711.25,-329.895,42.1889,50.0286,229.347,9702.04,-344.006,42.1802,50.0285,229.531,9695.37,-331.28
2023-08-17 11:20:00,749.88,7641.58,11.4556,49.9932,224.244,2546.11,-336.042,11.5119,49.9925,224.02,2556.12,-357.36,11.3935,49.9927,223.741,2539.35,-285.452
2023-08-17 11:25:00,750.018,30253.1,43.8024,50.0092,229.739,10087.2,-327.718,43.7739,50.0092,229.678,10085.9,-331.879,43.7848,50.0092,229.888,10080.1,-316.853
2023-08-17 11:30:00,749.93,10991.2,16.3152,49.9724,224.782,3669.36,-254.517,16.2878,49.9722,224.828,3654.8,-271.326,16.3208,49.9717,224.361,3667.06,-238.89
2023-08-17 11:35:00,750.317,19425.2,28.5673,50.0275,227.082,6488.6,-352.814,28.5534,50.0272,226.93,6482.62,-382.335,28.4614,50.0273,226.627,6454.02,-314.3
2023-08-17 11:40:00,749.84,9840.09,14.6681,50.0065,224.854,3286.02,-272.043,14.6271,50.0055,224.568,3275.82,-291.482,14.6395,50.0066,224.398,3278.26,-247.053
2023-08-17 11:45:00,749.805,29817.5,43.312,49.9808,229.729,9961.64,-309.809,43.1811,49.9823,229.557,9914.85,-331.052,43.2823,49.9819,229.377,9941.02,-307.029
2023-08-17 11:50:00,749.827,29199.0,42.3878,50.0165,229.585,9728.46,-343.365,42.4474,50.0172,229.519,9745.39,-347.19,42.3723,50.0175,229.446,9725.1,-320.895
2023-08-17 11:55:00,749.644,14450.7,21.3658,50.0433,225.777,4830.57,-285.098,21.3106,50.0426,225.601,4809.38,-296.363,21.3301,50.0428,225.474,4810.74,-268.611
2023-08-17 12:00:00,750.016,11982.7,17.7747,50.0393,225.418,4003.09,-287.504,17.7543,50.0384,225.228,3996.94,-297.036,17.7001,50.0394,224.885,3982.63,-253.244
2023-08-17 12:05:00,874.619,33285.0,48.129,50.0189,230.462,11125.6,-352.722,48.0151,50.0193,230.851,11106.5,-353.337,47.9048,50.0191,230.652,11052.9,-332.461
2023-08-17 12:10:00,863.055,33309.7,48.0557,50.0328,230.962,11113.2,-350.485,48.0167,50.0322,230.74,11100.5,-345.741,48.0136,50.0315,230.692,11095.9,-337.026
2023-08-17 12:15:00,750.004,9129.46,13.6723,49.9825,224.594,3062.79,-277.865,13.6057,49.9842,224.113,3038.78,-293.468,13.5689,49.9839,223.739,3027.9,-246.282
2023-08-17 12:20:00,749.79,8168.48,12.2573,50.0147,224.194,2739.58,-272.886,12.1751,50.016,223.89,2716.28,-296.687,12.1543,50.0146,223.262,2712.62,-252.222
2023-08-17 12:25:00,749.936,5958.9,9.02852,50.0293,223.722,1994.06,-342.562,8.98976,50.0293,223.299,1984.07,-332.766,8.96149,50.0301,222.799,1980.78,-287.57
2023-08-17 12:30:00,749.791,6080.05,9.19755,50.0389,223.825,2041.38,-286.257,9.1443,50.0388,223.041,2021.47,-289.818,9.10087,50.0388,222.891,2017.2,-261.52
2023-08-17 12:35:00,749.986,4397.89,6.72345,49.9888,223.368,1473.07,-304.713,6.66935,49.989,223.019,1464.69,-278.761,6.64073,49.9887,222.636,1460.13,-254.657
2023-08-17 12:40:00,749.825,3331.43,5.18128,50.0193,222.766,1123.5,-270.434,5.04694,50.0188,222.097,1099.33,-235.659,5.10343,50.0182,221.807,1108.6,-242.676
2023-08-17 12:45:00,749.875,3104.26,4.8202,49.9861,222.572,1041.64,-263.511,4.81394,49.9858,222.103,1039.93,-262.028,4.69189,49.9844,221.427,1022.69,-205.518
2023-08-17 12:50:00,749.953,2501.62,3.9442,50.0083,222.689,846.113,-240.671,3.8798,50.0089,222.266,828.334,-244.624,3.84937,50.0083,221.703,827.171,-214.04
2023-08-17 12:55:00,749.738,2020.16,3.36005,50.0014,222.563,686.889,-298.232,3.36755,50.0013,222.038,668.773,-339.453,3.21673,50.0021,221.663,664.502,-264.428
2023-08-17 13:00:00,749.952,1537.69,2.65091,49.9799,222.463,530.285,-259.562,2.57307,49.979,221.549,506.671,-267.304,2.48782,49.9792,221.574,500.738,-232.063
2023-08-17 13:05:00,749.787,1479.19,2.54703,50.0164,222.398,509.23,-250.494,2.48078,50.0154,221.778,490.018,-253.638,2.37792,50.0159,221.345,479.945,-221.696
2023-08-17 13:10:00,749.882,1407.46,2.60098,49.9811,222.463,480.64,-325.043,2.59689,49.9804,222.02,467.987,-339.756,2.39944,49.9815,221.436,458.829,-272.695
2023-08-17 13:15:00,749.664,1159.62,2.18287,50.0023,222.378,410.346,-258.856,2.07994,50.0027,221.79,378.22,-265.494,1.95452,50.0024,221.422,371.058,-225.028
2023-08-17 13:20:00,749.832,900.955,1.85233,49.9696,222.211,318.32,-261.524,1.86871,49.9698,221.781,291.858,-295.32,1.72086,49.9698,221.627,290.777,-247.45
2023-08-17 13:25:00,750.089,767.084,1.70698,50.0203,222.418,278.858,-259.092,1.6369,50.0211,221.739,245.061,-269.93,1.51912,50.0215,221.632,243.165,-234.407
2023-08-17 13:30:00,750.047,734.129,1.6495,49.9679,222.688,262.24,-257.992,1.62677,49.9678,222.049,236.627,-273.633,1.49683,49.9687,221.484,235.262,-234.729
2023-08-17 13:35:00,749.689,668.163,2.05413,49.9819,222.9,239.983,-390.679,2.11188,49.9817,221.809,210.377,-421.102,1.72304,49.9821,221.79,217.803,-314.561
2023-08-17 13:40:00,749.798,643.011,1.77773,50.0218,221.386,237.155,-314.869,1.82158,50.0221,220.628,208.25,-345.247,1.51482,50.022,220.347,197.605,-270.125
2023-08-17 13:45:00,749.864,646.645,1.54444,50.0349,221.416,228.389,-255.195,1.55119,50.0346,220.874,208.414,-273.157,1.43777,50.035,220.576,209.842,-239.057
2023-08-17 13:50:00,750.141,708.422,1.6291,49.9848,221.419,253.758,-257.178,1.61229,49.9852,221.081,232.209,-270.904,1.45102,49.9853,220.703,222.455,-231.619
2023-08-17 13:55:00,749.716,775.854,1.68667,50.0335,221.713,280.036,-248.774,1.64166,50.0339,221.064,249.834,-264.648,1.51711,50.0341,220.784,245.985,-228.727
2023-08-17 14:00:00,749.89,458.964,1.37274,49.9761,221.683,170.853,-252.355,1.36985,49.9765,220.914,139.844,-269.411,1.26593,49.9768,220.846,148.266,-237.859
2023-08-17 14:05:00,749.834,19.9553,1.16712,49.9943,221.21,19.9553,-258.181,1.21725,49.9952,220.855,0.0,-268.671,1.09727,49.9945,220.661,0.0,-242.207
2023-08-17 14:10:00,749.987,0.0,1.18114,50.0026,221.563,0.0,-260.434,1.2452,50.0032,220.466,0.0,-269.942,1.12459,50.0027,220.354,0.0,-244.441
2023-08-17 14:15:00,749.556,549.984,1.50288,50.0353,221.945,205.354,-263.703,1.46783,50.0345,221.016,166.347,-279.86,1.34084,50.0352,220.887,178.284,-237.597
2023-08-17 14:20:00,749.773,893.425,1.82532,50.0351,221.659,320.19,-249.328,1.70833,50.0336,221.247,281.926,-253.327,1.68525,50.0343,221.184,291.309,-234.312
2023-08-17 14:25:00,749.869,942.85,1.88356,50.0276,222.111,329.551,-258.754,1.84706,50.0269,221.217,304.696,-274.18,1.74709,50.0272,220.899,308.603,-234.524
2023-08-17 14:30:00,749.664,1010.07,1.95437,50.0094,222.492,353.002,-254.93,1.9084,50.009,221.593,327.492,-268.522,1.83208,50.0094,221.52,329.573,-238.084
2023-08-17 14:35:00,749.607,1155.58,2.1159,49.9671,221.041,400.324,-244.162,2.06582,49.967,220.331,378.172,-255.382,1.99095,49.9666,220.206,377.088,-226.612
2023-08-17 14:40:00,749.793,1372.21,2.36795,50.0113,224.531,470.825,-248.901,2.33262,50.0116,223.785,453.188,-261.91,2.23119,50.0108,223.616,448.201,-222.555
2023-08-17 14:45:00,749.702,1588.81,2.6442,50.0372,224.721,541.953,-246.349,2.62363,50.0375,224.081,526.262,-265.599,2.51285,50.0374,223.789,520.593,-217.307
2023-08-17 14:50:00,749.583,1908.35,3.12258,49.9757,224.493,658.056,-246.012,3.03403,49.9757,223.879,627.82,-266.357,2.94704,49.9762,223.638,622.471,-222.763
2023-08-17 14:55:00,749.69,2353.1,3.67394,49.9886,224.952,792.304,-238.856,3.64748,49.9887,224.353,779.012,-254.074,3.60351,49.989,223.833,781.789,-208.33
2023-08-17 15:00:00,749.562,2922.77,4.51972,50.0138,224.797,985.243,-255.307,4.46949,50.0143,224.324,971.339,-265.177,4.41572,50.0138,224.017,966.185,-224.061
2023-08-17 15:05:00,749.71,3925.85,5.99758,49.9784,224.824,1318.21,-295.504,5.93563,49.9789,224.359,1301.28,-300.706,5.91957,49.9783,224.1,1306.37,-264.12
2023-08-17 15:10:00,749.852,4649.21,6.99563,50.014,225.348,1563.26,-233.105,6.93473,50.0145,224.971,1548.14,-223.566,6.90793,50.0152,224.475,1537.81,-229.925
2023-08-17 15:15:00,749.696,4726.6,7.15224,49.9721,224.84,1585.66,-299.921,7.09221,49.9712,224.664,1571.35,-274.73,7.06637,49.9724,224.395,1569.59,-255.476
2023-08-17 15:20:00,749.904,4869.96,7.37219,49.9769,225.452,1642.67,-277.048,7.31358,49.9763,224.469,1620.51,-305.29,7.22456,49.9768,224.37,1606.78,-243.995
2023-08-17 15:25:00,749.72,4976.13,7.53424,50.0385,224.888,1677.92,-259.845,7.474,50.0391,223.833,1652.29,-302.704,7.41939,50.0385,224.104,1645.92,-265.143
2023-08-17 15:30:00,749.697,4336.62,6.63847,49.9729,224.506,1466.81,-294.655,6.52107,49.9729,224.364,1436.07,-300.375,6.49374,49.9732,223.838,1433.75,-259.217
2023-08-17 15:35:00,749.821,4813.52,7.31338,50.0259,224.601,1616.93,-309.29,7.24913,50.0266,224.325,1598.16,-321.169,7.2186,50.0256,223.918,1598.43,-268.037
2023-08-17 15:40:00,749.75,4613.24,6.91553,49.9728,226.725,1541.58,-304.59,6.89236,49.9724,226.422,1538.72,-282.317,6.8625,49.9735,225.704,1532.95,-249.554
2023-08-17 15:45:00,749.804,5530.03,8.23785,50.0333,226.908,1850.79,-286.386,8.18409,50.0323,226.394,1840.27,-242.152,8.19574,50.0341,226.297,1838.97,-271.866
2023-08-17 15:50:00,749.702,6231.37,9.26584,49.9928,227.04,2079.72,-323.048,9.3058,49.9931,226.347,2082.79,-351.512,9.21659,49.9934,226.495,2068.86,-291.214
2023-08-17 15:55:00,749.672,4457.42,6.67271,49.9901,226.601,1492.76,-247.128,6.65189,49.9899,226.267,1481.13,-280.096,6.66779,49.9903,225.865,1483.54,-279.429
2023-08-17 16:00:00,749.869,3677.96,5.62901,50.0385,226.251,1241.87,-293.049,5.50948,50.0389,226.225,1223.8,-243.639,5.47095,50.0391,225.622,1212.3,-247.038
2023-08-17 16:05:00,749.632,3743.98,5.67256,49.9801,226.457,1252.97,-294.403,5.6524,49.9806,226.174,1248.54,-289.509,5.59415,49.9796,225.644,1242.47,-240.817
2023-08-17 16:10:00,749.65,3148.31,4.85403,49.9917,226.182,1064.12,-279.262,4.80073,49.9909,225.684,1042.95,-305.485,4.75565,49.9913,225.465,1041.24,-268.081
2023-08-17 16:15:00,749.721,2563.94,3.94809,50.0223,226.19,871.567,-201.75,3.92754,50.023,225.872,852.606,-255.007,3.84048,50.0227,225.497,839.764,-221.149
2023-08-17 16:20:00,749.584,2395.17,3.64858,49.995,226.072,810.49,-162.118,3.68187,49.9935,225.749,799.767,-236.884,3.60173,49.9943,225.528,784.916,-211.618
2023-08-17 16:25:00,749.902,2118.43,3.29477,50.0057,226.117,724.255,-179.531,3.31273,50.0055,225.626,700.245,-264.263,3.17007,50.0056,225.404,693.933,-173.524
2023-08-17 16:30:00,749.738,1973.11,3.57013,50.0146,225.923,670.582,-450.415,3.65443,50.0152,225.651,652.36,-507.444,3.31744,50.0157,224.635,650.17,-369.438
2023-08-17 16:35:00,749.874,1755.23,2.88489,49.9921,225.482,600.735,-254.775,2.83278,49.9921,225.58,583.276,-265.959,2.73159,49.9915,224.884,571.221,-227.544
2023-08-17 16:40:00,749.988,1597.21,2.71116,49.9759,225.454,548.803,-270.895,2.62742,49.974,225.338,528.987,-268.348,2.52209,49.9737,224.694,519.421,-232.965
2023-08-17 16:45:00,750.047,1505.64,2.4846,50.0127,226.109,515.699,-225.35,2.41906,50.0121,225.611,496.834,-230.038,2.35012,50.0115,225.098,493.111,-195.374
2023-08-17 16:50:00,749.664,1474.21,2.45023,50.0252,225.666,506.379,-226.539,2.4624,50.0256,225.745,493.037,-260.395,2.26713,50.0248,225.145,474.791,-190.65
2023-08-17 16:55:00,749.575,1447.47,2.46657,49.9923,225.893,500.596,-248.871,2.29424,49.9915,225.573,475.154,-209.329,2.30394,49.9915,225.28,471.716,-217.42
2023-08-17 17:00:00,749.55,1353.21,2.31436,50.032,226.098,470.121,-232.584,2.28251,50.0318,225.711,445.969,-260.913,2.15294,50.0316,225.254,437.123,-212.695
2023-08-17 17:05:00,749.852,1193.94,2.14479,50.0005,225.538,414.225,-253.148,2.06115,50.0005,225.62,398.095,-243.283,1.89964,50.0001,225.014,381.623,-194.703
2023-08-17 17:10:00,749.75,1066.15,1.91542,50.0372,226.077,372.16,-222.975,1.95543,50.0385,225.828,350.621,-270.687,1.74957,50.0375,225.151,343.363,-195.102
2023-08-17 17:15:00,749.744,1028.92,1.97381,49.9771,225.744,362.095,-261.094,1.90847,49.9771,225.559,337.419,-268.55,1.78808,49.9774,224.975,329.404,-231.577
2023-08-17 17:20:00,749.913,890.494,1.96622,49.9709,225.332,313.837,-314.095,2.00343,49.9707,224.793,294.067,-343.764,1.72101,49.9704,224.705,282.59,-265.459
2023-08-17 17:25:00,749.646,905.457,1.80784,50.0376,225.634,320.609,-253.258,1.76762,50.0377,225.204,289.834,-274.493,1.67046,50.0372,224.768,295.014,-233.802
2023-08-17 17:30:00,749.796,765.098,1.69655,49.9897,225.58,269.939,-272.964,1.68631,49.9896,225.622,252.162,-286.431,1.52573,49.9889,224.638,242.997,-243.989
2023-08-17 17:35:00,749.912,748.709,1.70159,50.0343,225.861,270.599,-273.45,1.63616,50.0353,225.316,238.854,-282.38,1.52154,50.0355,224.93,239.256,-246.216
2023-08-17 17:40:00,749.835,797.422,2.02895,50.0236,225.31,286.277,-357.981,2.00367,50.0232,224.801,257.869,-371.715,1.73686,50.0233,224.818,253.276,-298.917
2023-08-17 17:45:00,749.674,862.219,2.3854,49.9669,225.6,304.986,-444.423,2.47254,49.9672,224.962,272.793,-487.543,2.01358,49.9668,224.774,284.44,-353.857
2023-08-17 17:50:00,749.865,845.26,2.03447,50.0092,225.937,296.66,-351.94,2.11949,50.0087,225.402,276.237,-391.706,1.80048,50.0088,224.895,272.363,-301.016
2023-08-17 17:55:00,749.897,726.867,1.88438,50.0293,225.752,265.487,-332.943,1.90664,50.0296,225.263,232.403,-362.766,1.62234,50.0293,224.877,228.977,-285.572
2023-08-18 06:00:00,33.2739,0.0,0.0,49.9938,224.292,0.0,0.0,0.0,49.9936,223.965,0.0,0.0,0.0,49.9937,223.773,0.0,0.0
2023-08-18 06:05:00,84.9148,0.0,0.0,49.9685,224.046,0.0,0.0,0.0,49.9688,223.52,0.0,0.0,0.0,49.9691,223.365,0.0,0.0
2023-08-18 06:10:00,81.6351,0.0,0.0,50.0328,223.363,0.0,0.0,0.0,50.0329,223.456,0.0,0.0,0.0,50.0334,222.881,0.0,0.0
2023-08-18 06:15:00,750.218,0.0,1.14246,49.9652,224.288,0.0,-253.713,1.47379,49.9653,223.688,0.0,-328.262,1.17957,49.966,223.607,0.0,-261.406
2023-08-18 06:20:00,750.048,0.0,1.22022,49.9683,223.949,0.0,-273.415,1.31449,49.9682,224.039,0.0,-294.274,1.12296,49.9674,223.364,0.0,-252.036
2023-08-18 06:25:00,750.091,367.154,1.37643,50.0165,224.281,117.786,-285.045,1.4338,50.0166,224.252,118.424,-299.768,1.28557,50.0169,223.815,130.944,-256.702
2023-08-18 06:30:00,750.098,933.28,1.91382,50.0081,224.852,332.681,-273.262,1.862,50.0084,224.718,302.032,-290.296,1.6981,50.008,223.787,298.566,-238.272
2023-08-18 06:35:00,750.005,865.289,1.7753,50.0088,224.433,306.507,-255.239,1.73262,50.0084,224.403,277.593,-273.501,1.61897,50.0074,223.859,281.19,-229.687
2023-08-18 06:40:00,749.86,1045.85,1.97623,50.0103,226.409,367.483,-256.131,1.89446,50.0105,226.069,340.994,-260.584,1.80375,50.0111,225.501,337.369,-229.539
2023-08-18 06:45:00,750.018,624.1,1.4902,49.9702,222.031,225.11,-243.14,1.45723,49.97,221.665,197.978,-256.255,1.35553,49.9702,221.06,201.012,-223.567
2023-08-18 06:50:00,750.017,1169.0,2.1204,50.0101,222.467,403.245,-245.974,2.06442,50.0108,222.515,382.663,-256.21,1.98471,50.0099,221.784,383.09,-219.674
2023-08-18 06:55:00,749.946,1944.53,3.14456,50.04,222.724,664.963,-222.333,3.08708,50.0399,222.271,642.917,-244.55,2.99699,50.0409,221.951,636.65,-199.775
2023-08-18 07:00:00,749.85,3012.61,4.65247,50.0319,223.035,1008.74,-246.974,4.65214,50.032,222.603,1006.47,-255.199,4.58509,50.0323,222.005,997.404,-217.522
2023-08-18 07:05:00,750.041,3260.82,5.05844,50.0005,222.459,1096.67,-255.916,5.04355,50.0009,222.278,1089.86,-275.981,4.94058,50.0006,221.721,1074.28,-230.743
2023-08-18 07:10:00,749.752,3382.84,5.25556,49.9846,221.311,1134.6,-263.241,5.257,49.9851,221.161,1130.31,-285.856,5.17189,49.9837,220.587,1117.92,-237.06
2023-08-18 07:15:00,749.764,4104.85,6.34393,49.9722,221.297,1379.47,-280.76,6.27647,49.9728,221.171,1363.13,-281.883,6.25901,49.9714,220.901,1362.24,-246.331
2023-08-18 07:20:00,750.03,4003.59,6.14383,50.0177,221.738,1334.96,-276.039,6.17006,50.0188,221.665,1340.34,-286.814,6.10477,50.0179,220.72,1328.29,-250.379
2023-08-18 07:25:00,750.032,7976.48,12.0469,49.9868,221.787,2660.35,-239.39,12.0044,49.9862,221.881,2656.35,-251.228,12.0108,49.9875,220.908,2659.79,-215.812
2023-08-18 07:30:00,750.052,4904.67,7.50693,50.0337,221.558,1640.05,-287.322,7.47265,50.0329,221.538,1633.27,-295.222,7.45056,50.0311,221.159,1631.35,-261.889
2023-08-18 07:35:00,750.086,6622.09,9.97373,49.9684,222.105,2205.57,-240.915,10.0322,49.9693,222.219,2216.03,-286.418,9.96471,49.9687,221.585,2200.5,-241.974
2023-08-18 07:40:00,749.981,4133.14,6.38289,50.0398,221.493,1385.48,-281.548,6.35939,50.0407,221.9,1383.37,-294.804,6.24713,50.0394,221.255,1364.29,-247.809
2023-08-18 07:45:00,749.937,9827.44,14.8093,49.9788,222.756,3298.5,-248.861,14.6756,49.9788,222.419,3272.49,-195.0,14.6576,49.9782,222.574,3256.45,-236.42
2023-08-18 07:50:00,749.865,9893.71,14.9091,50.0104,222.462,3313.95,-237.572,14.8369,50.01,222.202,3292.25,-275.86,14.8217,50.0101,222.009,3287.51,-236.408
2023-08-18 07:55:00,750.001,7126.85,10.7806,50.041,222.581,2389.02,-272.728,10.6795,50.0417,222.753,2367.59,-277.533,10.6986,50.0417,222.286,2370.25,-254.697
2023-08-18 08:00:00,749.93,8189.89,12.3396,49.978,221.988,2733.36,-233.052,12.3327,49.9788,221.755,2726.1,-286.083,12.3384,49.978,221.213,2730.42,-243.137
2023-08-18 08:05:00,750.227,9868.21,14.6383,49.973,225.344,3297.78,-216.346,14.6421,49.9727,225.873,3298.36,-280.906,14.5493,49.9727,224.615,3272.07,-210.91
2023-08-18 08:10:00,749.758,8341.56,12.4995,49.9746,224.424,2789.06,-328.072,12.4657,49.9746,224.172,2777.54,-365.7,12.4371,49.9748,223.724,2774.96,-289.726
2023-08-18 08:15:00,749.895,9136.81,13.5668,50.028,225.315,3048.21,-284.508,13.612,50.0267,225.147,3059.23,-274.925,13.4853,50.0274,224.6,3029.37,-221.264
2023-08-18 08:20:00,750.103,5954.47,8.98482,50.029,224.543,1997.74,-302.526,8.9155,50.0289,224.451,1984.21,-292.551,8.87283,50.0289,223.928,1972.52,-277.974
2023-08-18 08:25:00,750.143,6515.1,9.74504,50.0337,224.895,2179.85,-256.946,9.69713,50.0326,225.186,2166.65,-290.352,9.6987,50.033,224.362,2168.6,-235.019
2023-08-18 08:30:00,749.897,7477.4,11.1682,50.0351,225.445,2497.48,-343.347,11.1223,50.0344,225.522,2494.04,-325.833,11.0954,50.0337,225.009,2485.88,-291.302
2023-08-18 08:35:00,749.932,10961.3,16.1795,49.9856,226.468,3656.96,-276.126,16.1569,49.9844,226.466,3661.44,-229.566,16.1275,49.9855,225.902,3642.88,-236.418
2023-08-18 08:40:00,749.88,8091.05,12.0418,50.0308,225.15,2699.41,-285.239,12.0008,50.0302,225.371,2698.36,-271.453,11.9925,50.0302,224.939,2693.29,-240.879
2023-08-18 08:45:00,749.865,16172.7,23.6825,50.0075,227.636,5390.74,-266.523,23.7145,50.0076,227.681,5406.75,-310.651,23.6697,50.0075,226.827,5375.23,-237.186
2023-08-18 08:50:00,749.911,17920.3,26.2618,49.9965,227.883,5985.24,-305.854,26.1951,49.9956,227.963,5969.6,-306.365,26.2383,49.9964,227.138,5965.47,-268.18
2023-08-18 08:55:00,749.858,8077.73,11.9838,50.024,225.669,2692.28,-293.242,11.9823,50.0238,225.674,2691.75,-312.986,11.9968,50.0241,225.04,2693.7,-264.023
2023-08-18 09:00:00,750.016,12167.5,17.8462,49.9685,228.124,4065.33,-290.163,17.7675,49.9688,228.012,4051.95,-286.041,17.7924,49.9687,227.994,4050.2,-263.404
2023-08-18 09:05:00,749.92,22078.8,31.9581,50.0276,230.288,7366.28,-329.412,31.9336,50.0275,230.176,7360.47,-326.911,31.9448,50.0273,229.823,7352.04,-301.599
2023-08-18 09:10:00,749.915,10974.1,16.1393,49.9648,227.706,3669.63,-287.611,16.1097,49.9644,227.644,3658.76,-297.813,16.0893,49.9641,226.731,3645.74,-264.059
2023-08-18 09:15:00,750.02,6928.21,10.291,50.0151,226.768,2314.78,-318.492,10.2646,50.0147,226.556,2308.1,-329.665,10.2527,50.0151,225.98,2305.33,-281.497
2023-08-18 09:20:00,749.996,7938.45,11.7359,49.9709,226.893,2647.76,-273.607,11.7563,49.9725,226.522,2650.29,-288.949,11.7103,49.971,225.989,2640.4,-257.716
2023-08-18 09:25:00,749.761,8705.64,12.8539,49.969,226.375,2901.2,-276.668,12.8695,49.9692,226.604,2911.63,-281.789,12.8335,49.9694,225.73,2892.81,-252.716
2023-08-18 09:30:00,749.781,8172.38,12.1638,50.0017,225.913,2741.15,-278.827,12.0748,50.002,225.804,2720.87,-292.83,12.0442,50.0025,225.361,2710.37,-255.643
2023-08-18 09:35:00,750.011,11152.1,16.4239,50.0349,227.048,3722.67,-219.363,16.3524,50.0354,226.803,3708.82,-278.977,16.4409,50.0354,226.342,3720.64,-261.91
2023-08-18 09:40:00,749.786,7621.75,11.3051,49.9692,225.562,2542.56,-242.946,11.3078,49.9692,225.495,2544.45,-279.807,11.2778,49.9691,225.092,2534.75,-226.354
